nombre,codigo_chilemat,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA S",PMPOLAR-S,,16860.172,,,unidad,unidad,1.0,0,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA S",PMPOLAR-S,,16860.172,,,unidad,unidad,1.0,0,General,Otros,,,,
"POLERON MICROPOLAR FERRETERO CON APLICACION, TALLA XL",PMPOLAR-XL,,16860.172,,,unidad,unidad,1.0,0,General,Otros,,,,
EXHIBIDOR DE HERRAMIENTAS TOTAL,PMST02,,8283.0,,,un,un,1.0,0,General,Otros,,,,
ADORNO PUNTA TORNEADO PINO,PMTPN,,759.024,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
POLERA M/CORTA TALLA M - TOTAL,PMTS10.M,,1807.2,,,un,un,1.0,0,General,Otros,,,,
POLERA TOTAL XXXL,PMTS10.XXXL,,1807.2,,,unidad,unidad,1.0,0,General,Otros,,,,
MONACO BLU MATE 30X60,PNT-13-0167,,16664.25144,,,m2,m2,1.0,0,General,Otros,,,,
DILUYENTE POLIURETANO 1 LITRO,POLI002,,2927.664,,,botella,botella,1.0,0,Pinturas,Aplicacion,,,,
PL. ACANALADA AZ80 0.30 X 764 X 2500 MM,PP0910000000307642500,,7332.67384,,,unidad,unidad,1.0,0,General,Otros,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 5"" (25 UNIDADES)",PPAB-025,,12359.4408,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 4 1/4"" (25 UNIDADES)",PPAE-025,,9907.19088,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 1/2-13 X 5 1/2"" (25 UNIDADES)",PPAF-025,,12094.133800000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 4"" (50 UNIDADES)",PPAL-050,,10789.596440000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 4"" (50 UNIDADES)",PPAL-050,,10789.596440000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 5"" (50 UNIDADES)",PPAM-050,,12331.589839999999,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 3/8-16 X 5"" (50 UNIDADES)",PPAM-050,,12331.589839999999,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO ANCLAJE C/T/G ZN 5/16-18 X 4 1/4"" (50 UNIDADES)",PPAS-050,,9082.224160000002,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO COCINA CAB PLA RAN REC ZN 1/4 X 1"" (100 UNIDADES)",PPIB-100,,3317.9188,,,ciento,ciento,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO COCINA CAB PLA RAN REC ZN 1/4 X 1 1/4"" (100 UNIDADES)",PPIF-100,,4123.71916,,,ciento,ciento,1.0,0,Ferreteria,Fijaciones,,,,
JARRO GRADUADO 1 LT,PPL-133,,389.79296,,,unidad,unidad,1.0,0,General,Otros,,,,
CAJA MILAN 17 LTS,PPL-317,,2477.94228,,,unidad,unidad,1.0,0,General,Otros,,,,
LAVATORIO GRIS 50 LITROS,PPP-142G,,3332.276,,,1,1,1.0,0,General,Otros,,,,
LAVATORIO 30 LITROS GRIS,PPP-152G,,2413.616,,,1,1,1.0,0,General,Otros,,,,
"PERNO MARQUEZA C/T/G #4"" (50 UNIDADES)",PPYC-050,,18066.04628,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO MARQUEZA C/T/G #5"" (50 UNIDADES)",PPYD-050,,19987.531600000002,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"PERNO MARQUEZA C/T/G #4 1/2"" (50 UNIDADES)",PPYF-050,,19289.771679999998,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X25 100 UNID.,PPZB-100,,3767.34936,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X30 100 UNID.,PPZC-100,,4246.55856,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M5-0.8X40 100 UNID.,PPZE-100,,6198.30444,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X25 100 UNID.,PPZL-100,,6826.447,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X30 100 UNID.,PPZM-100,,7097.69768,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO MAQUINA CAB/BINDING DOLE RAN ZN M6-1.0X40 100 UNID.,PPZN-100,,7992.82392,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X16 100 UNID.,PRAC-100,,2318.39664,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X20 100 UNID.,PRAD-100,,3082.82216,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X 25 100 UNID.,PRAE-100,,3374.87572,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 6-1.0X45 100 UNID.,PRAI-100,,6091.35836,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X16 100 UNID.,PRAN-100,,6354.85816,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X20 100 UNID.,PRAO-100,,5451.73004,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X25 100 UNID.,PRAP-100,,5792.45752,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X30 100 UNID.,PRAQ-100,,6191.60776,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X35 100 UNID.,PRAR-100,,7223.539040000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X40 100 UNID.,PRAS-100,,8347.9588,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X50 100 UNID.,PRAU-100,,10564.42936,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 8-1.25X60 100 UNID.,PRAV-100,,16538.520520000002,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X20 100 UNID.,PRBB-100,,12427.963800000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X25 100 UNID.,PRBC-100,,12615.802160000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X30 100 UNID.,PRBD-100,,14599.525440000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X35 100 UNID.,PRBE-100,,16521.11116,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X40 100 UNID.,PRBF-100,,19267.2118,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X50 50 UNID.,PRBH-050,,19200.6466,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PERNO HEXAGONAL MILIMETRICO 8.8 TN 10-1.50X60 50 UNID.,PRBI-050,,22129.5656,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PROLONGADOR 3PCS WOBBLE TAIWAN,PRL302,,13962.628,,,set,set,1.0,0,General,Otros,,,,
PASTO ORNAMENTAL PUERTO VARAS 25MMX2MTS (20 MTS. X ROLLO),PRPSINT252,,10401.44,,,ML,ML,1.0,0,General,Otros,,,,
"LP ESTÁNDAR 9,5 X 2,44 X 1,22 MTS",PT-OEA-A095-1,,9625.348,,,Un,Un,1.0,0,General,Otros,,,,
"LP OSB MULTIPLAC 8,0MM NACIONAL X 2,44 X 1,22MTS",PT-OJA-A080,,7715.74,,,Un,Un,1.0,0,General,Otros,,,,
"LP OSB ECO 9MM 1,20X2,44",PT-OJCA-090X,,9153.468,,,Un,Un,1.0,0,General,Otros,,,,
"LP OSB ECO 8MM 1,22X2,44",PT-OJCA-A080X,,9939.6,,,un,un,1.0,0,General,Otros,,,,
"OSB COLONIAL R2 PROTEC 9,0MM X 2,44 X 1,22 MTS ANTIBAC.",PT-OLA-B090-CPR,,13252.8,,,un,un,1.0,0,General,Otros,,,,
"LP OSB PROTEC 9,5 MM 1,22 X 2,44 ANTIBACTERIANO ( 84 PL/PALLET )",PT-PPC-A095,,13490.748,,,un,un,1.0,0,General,Otros,,,,
"LP SMARTSIDE PANEL R8 H 11,1",PT-SPA-A111-H,,24372.1,,,un,un,1.0,0,General,Otros,,,,
"LP SMARTSIDE PANEL R4 11,1 APA X 2,44 X 1,22 MTS",PT-SPC-M111,,24655.228,,,un,un,1.0,0,General,Otros,,,,
PASTA CERAMICOS AC 6 KG,PTAAC06 RM,,4327.24,,,pl,pl,1.0,0,General,Otros,,,,
PASTA CERAMICOS AC 15 KG,PTAAC15 RM,,8082.2,,,pl,pl,1.0,0,General,Otros,,,,
PASTA CERAMICOS AC 25 KG,PTAAC25 RM,,11877.32,,,pl,pl,1.0,0,General,Otros,,,,
"TUERCA HEXAGONAL G2 UNC TN 1/2"" (100 UNIDADES)",PTAO-100,,5085.83228,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL G2 UNC TN 1/4"" (100 UNIDADES)",PTAP-100,,864.6247199999999,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL G2 UNC TN 3/8"" (100 UNIDADES)",PTAR-100,,2076.08124,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
PUERTA TERCIADO 800MM X 2000MM,PTATER80X20,,14447.56,,,unidad,unidad,1.0,0,General,Otros,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 TN 6 - 1,0 (100 UNID.)",PTCE-100,,1242.98212,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 TN 8 - 1.25 (100 UNID.),PTCF-100,,2663.53168,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 TN 10 - 1,5 (100 UNID.)",PTCG-100,,5327.05332,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 TN 12 - 1.75 (100 UNID.),PTCH-100,,8636.22728,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
TUERCA HEXAGONAL MILIMETRICA 8.8 ZN 5 -0.8 (100 UNID.),PTCL-100,,850.8498400000001,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
"TUERCA HEXAGONAL MILIMETRICA 8.8 ZN 6 - 1,0 (100 UNID.)",PTCM-100,,1563.2681599999999,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
ARADOR PARA MOTOCULTIVADOR TDT110,PTD3,,100400.0,,,unidad,unidad,1.0,0,General,Otros,,,,
PUERTA TERCIADO BATIENTE PINO 45X600X2000,PTER3MMBP60X200,,12036.956,,,unid,unid,1.0,0,General,Otros,,,,
PORTA MARTILLO CUERO INDU,PTH001,,1971.49456,,,un,un,1.0,0,Herramientas,Discos y Corte,,,,
PORTA HERRAMIENTAS CUERO 11 BOLSILLOS FERRAWYY,PTH511,,11671.650599999999,,,un,un,1.0,0,General,Otros,,,,
PLACA CIEGA C/SOPORTE,PU1000,,521.076,,,Unidad,Unidad,1.0,0,General,Otros,,,,
INTERRUPTOR 9/12 ARMADO 10A250V 60 UNID COMPRA MINIMA,PU1100,,1054.2,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR 9/24 ARMADO 10A250V,PU1101,,1295.16,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
PULSADOR TIMBRE 10A 250V NA ARM.,PU1102,,1150.584,,,unidad,unidad,1.0,0,General,Otros,,,,
TOMA 2P+T 10A 250V ARMADA,PU1113,,1174.68,,,Unidad,Unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
TOMA 2P+T 10/16A BIP 250V 40 UNID COMPRA MINIMA,PU1180,,1620.456,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR 9/15 10A 250V ARMADO,PU1200,,1548.168,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
TOMA ARM 2X2P+T10A 250V 60 UNID COMPRA MINIMA,PU1213,,1481.904,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR ARM9/12+2P+T10A250V,PU1214,,1590.336,,,Unidad,Unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
ENCHUFE DOBLE BIPASO 10/16A,PU1280,,2680.68,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
TOMA ARM 2P+T10+2P+T10/16,PU1293,,2096.352,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
INTERRUPTOR ARMADO 9/32 10A250V,PU1300,,2156.592,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
TOMA ARM TRIPLE 10A250V 60 UNID COMPRA MINIMA,PU1313,,2084.304,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
EXTENCION ELECT.MACROTEL 10MT 6219,Q679-00000,,6336.244,,,unidad,unidad,1.0,0,General,Otros,,,,
SOLVENTE DE QUEMAR 1 LITRO,QUEM002,,1432.708,,,botella,botella,1.0,0,General,Otros,,,,
WEBER CERÁMICO NORMAL SACO 25 KG,QUI045,,2003.984,,,unidad,unidad,1.0,0,General,Otros,,,,
WEBER CERÁMICO AC BALDE 15 KG,QUI050,,12541.968,,,balde,balde,1.0,0,General,Otros,,,,
WEBER CERÁMICO AC GALON 6 KG,QUI051,,4745.908,,,galon,galon,1.0,0,General,Otros,,,,
WEBER PORCELANATO (DA) SACO 25 KG,QUI093,,5477.824,,,unidad,unidad,1.0,0,General,Otros,,,,
"SOLCROM AC EN POLVO GRIS SACO 24,5 KG",QUI1203,,9148.448,,,saco,saco,1.0,0,General,Otros,,,,
WEBER FRAGUE ALMOND 1KG,QUI1236,,593.364,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE BEIGE 1KG,QUI1239,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE BLANCO 1KG,QUI1240,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE CAFE CLARO 1KG,QUI1242,,593.364,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE GREY 1KG,QUI1244,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE MENDOZA 1KG,QUI1248,,593.364,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE NEGRO 1KG,QUI1251,,593.364,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE CAFE OSCURO 1KG,QUI1252,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE MARFIL 1KG,QUI1254,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE QUILICURA 1KG,QUI1255,,593.364,,,bolsa,bolsa,1.0,0,General,Otros,,,,
WEBER FRAGUE GRIS PLATA 1KG,QUI1256,,784.124,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SOLCROM ADHESIVO CERAMICO PASTA TINETA 25 KGS.,QUI1315,,13315.048,,,tineta,tineta,1.0,0,General,Otros,,,,
WEBER ESTUCO E (EXTERIOR) SACO 25 KG,QUI1429,,2150.568,,,unidad,unidad,1.0,0,General,Otros,,,,
WEBER H-20 SACO 25 KG,QUI1433,,2729.876,,,unidad,unidad,1.0,0,General,Otros,,,,
MORTERO 3 EN 1 SACO 25KG.,QUI1440,,2220.67732,,,UNIDAD,UNIDAD,1.0,0,Construccion,Materiales,,,,
WEBER CERÁMICO AC POTE 1 KG,QUI269,,1495.96,,,pote,pote,1.0,0,General,Otros,,,,
"WEBER GEOTEXTIL FINO 60 M2 (1,2 MT X 50 MT)",QUI655,,65788.104,,,paño,paño,1.0,0,General,Otros,,,,
ROTOMARTILLO ELÉCTRICO REDBO RH 1000-26,R0001,,59527.16,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
"ALAMBRE RECOCIDO 1,24 N°18 ROLLO (1KG) ( CAJA 20 ROLLOS )",R000124100010,,69326.2,,,caja,caja,1.0,0,Electricidad,Cables y Accesorios,,,,
"ALAMBRE RECOCIDO 2,11 N°14 ROLLO (1KG) ( CAJA 20 ROLLOS )",R000211100010,,66274.04,,,caja,caja,1.0,0,Electricidad,Cables y Accesorios,,,,
ALAMBRE CONEJO 0.41MM 45 ROLLO 386M,R010041100005,,161297.62,,,caja,caja,1.0,0,Electricidad,Cables y Accesorios,,,,
"ALAMBRE GALV. N° 18, ROLLO 1 KG",RAG18D01K,,1508.008,,,UNIDAD,UNIDAD,1.0,0,Electricidad,Cables y Accesorios,,,,
ALAMBRE RECOCIDO N° 18 ROLLO 1 KG. APROX,RAR18D01K,,1443.752,,,UNIDAD,UNIDAD,1.0,0,Electricidad,Cables y Accesorios,,,,
"REMACHADORA 10"" NO.20 UYUSTOOLS",REA006,,7544.93952,,,un,un,1.0,0,General,Otros,,,,
ESCRITORIO CUBO 120 X45 X 111,RFTESCCUB203,,26011.9332,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
M. PROTECT 1.85X3.00M 1G9 AB1506,RGADMC3701853002,,32596.42624,,,unidad,unidad,1.0,0,General,Otros,,,,
RIEL PARA CLOSET ALEMAN 1 MT STB-27,RIE 10000,,4939.68,,,unidad,unidad,1.0,0,General,Otros,,,,
RIEL PARA CLOSET ALEMAN 1.5 MT STB-27,RIE 10001,,7199.684,,,unidad,unidad,1.0,0,General,Otros,,,,
RIEL PARA CLOSET ALEMAN 2 MT STB-27,RIE 10002,,9875.344,,,unidad,unidad,1.0,0,General,Otros,,,,
RIEL PARA CLOSET ALEMAN 2.5 MT STB-27,RIE 10003,,12357.232,,,unidad,unidad,1.0,0,General,Otros,,,,
CONTROL REMOTO UNIV. 7 FUNCIONES BOTONES GRANDES,RM-786,,2198.76,,,unidad,unidad,1.0,0,General,Otros,,,,
"RUEDA INDUSTRIAL NARANJO CON FRENO 3"" UYU",RUCN03R,,6345.28,,,unidad,unidad,1.0,0,General,Otros,,,,
"RUEDA INDUSTRIAL GRIS ROSCA 3"" CON FRENOS",RUI403,,5359.86404,,,un,un,1.0,0,General,Otros,,,,
SILICONA ROJA VERSACHEM 85GR,S082-30000,,2033.1,,,unidad,unidad,1.0,0,General,Otros,,,,
SANDWICHERA GRILL DUO (SG450),S130017240,,15129.276,,,unidad,unidad,1.0,0,General,Otros,,,,
CORNER/MACHO VOL 2P+T 10A GRIS,S2465TGE,,1102.87392,,,Unidad,Unidad,1.0,0,General,Otros,,,,
MACHO PROF. 2P 10A GRIS,S2492GE,,1640.45568,,,Unidad,Unidad,1.0,0,General,Otros,,,,
PROF/HEMBRA VOL 2P+T 10A GRIS,S2672TGE,,2471.76768,,,Unidad,Unidad,1.0,0,General,Otros,,,,
PILA DURACELL DX2 MN 1300 B2 BL (BLISTER 2UNID) (48 X CAJA),S300-80000,,2138.3694,,,BLISTER,BLISTER,1.0,0,General,Otros,,,,
PILA DURACELL CX2 MN 1400 B2 BL (BLISTER 2UNID) (48 X CAJA),S302-40000,,2177.9772000000003,,,BLISTER,BLISTER,1.0,0,General,Otros,,,,
BATERIA DURACELL 9VX1 MN1604 B1 BL (BLISTER 1UNID) (48 X CAJA),S308-30000,,3050.152,,,blister,blister,1.0,0,General,Otros,,,,
ADAPTADOR SCHUKO 2P+T10A BLANC,S3623D,,3336.33216,,,unidad,unidad,1.0,0,General,Otros,,,,
ADAPT P/SCHUKO MACHO 2P+T 16A,S3624D,,5359.19136,,,unidad,unidad,1.0,0,General,Otros,,,,
LIJA MET.NORTON K246 100G X25U7770,S611-20000,,11145.404,,,Bolsa,Bolsa,1.0,0,General,Otros,,,,
LIJA MET.NORTON K246 120G X25U7787,S612-00000,,10942.596,,,Bolsa,Bolsa,1.0,0,General,Otros,,,,
LIJA MET.NORTON K246 150G X25U7794,S613-90000,,10917.496,,,Bolsa,Bolsa,1.0,0,General,Otros,,,,
LIJA MET.NORTON K246 180G X25U7800,S614-70000,,11584.152,,,Bolsa,Bolsa,1.0,0,General,Otros,,,,
LIJA MAD.NORTON A257 80G X50U 1896,S677-50000,,6224.8,,,Bolsa,Bolsa,1.0,0,General,Otros,,,,
LIJA MAD.NORTON A257 120G X50U1919,S679-10000,,5501.92,,,bolsa,bolsa,1.0,0,General,Otros,,,,
LIJA MAD.NORTON A257 150G X50U1926,S681-30000,,5501.92,,,bolsa,bolsa,1.0,0,General,Otros,,,,
LIJA MAD.NORTON A257 180G X50U1933,S682-10000,,5481.84,,,bolsa,bolsa,1.0,0,General,Otros,,,,
PILAS ALCALINAS DURACELL AAA X 8 UNIDADES,S754-20000,,4805.144,,,blister,blister,1.0,0,Construccion,Materiales,,,,
"ALICATE PICO LORO 8"" NITRO",S888008,,5309.2524,,,unidad,unidad,1.0,0,Herramientas,Discos y Corte,,,,
ONE PIECE ROMA GL-1011,SANONE00009,,75372.288,,,un,un,1.0,0,General,Otros,,,,
ONE PIECE MILAN GL-1019,SANONE00011,,73487.78,,,un,un,1.0,0,General,Otros,,,,
SACO PAPERO DE 60 X 90CM ROJO PARA 50 KG,SAPAP,,205.82,,,unidad,unidad,1.0,0,General,Otros,,,,
SALA DE BAÑO DECA DESCARGA PISO 30CM BOTÓN CENTRAL (INOJAD/J + LAV JAD + PED JAD ),SBJADJ,,45718.144,,,unidad,unidad,1.0,0,General,Otros,,,,
SET DE CUBIERTOS PLEGABLES,SCO-01,,2761.0,,,unidad,unidad,1.0,0,General,Otros,,,,
SIERRA COPA 4PCS,SEO004,,3442.44492,,,set,set,1.0,0,Herramientas,Discos y Corte,,,,
SIERRA COPA 11PCS (3/4-2-1/2),SEO011,,5681.184200000001,,,set,set,1.0,0,Herramientas,Discos y Corte,,,,
KIT DE RIEGO POR GOTEO IRRIGO AGRICULTOR 150M2,SHA150ST20NFI,,113949.984,,,unidad,unidad,1.0,0,General,Otros,,,,
DILUYENTE SINTETICO 1 LITRO,SINT002,,1635.516,,,botella,botella,1.0,0,Pinturas,Aplicacion,,,,
HORNO 1 CÁMARA INOX. SEMI INDUSTRIAL. 58X65 N°4 CAMARA INOXIDABLE_GLP,SKU.10001,,215979.476,,,un,un,1.0,0,General,Otros,,,,
ANAFE 1 QUEMADOR BAJO ECONOMICO. (QUEMADOR 180MM)_GLP,SKU.10037,,50192.972,,,UN,UN,1.0,0,General,Otros,,,,
ANAFE 2 QUEMADORES ALTO ECONOMICO. (QUEMADOR 180MM)_GLP,SKU.10039,,75292.972,,,UN,UN,1.0,0,General,Otros,,,,
"SUJETADOR MAGNETICO PARA SOLDAR 3""/25LB UYU",SMS03U,,5395.496,,,unidad,unidad,1.0,0,General,Otros,,,,
SODA CAUSTICA BOLSA 1K,SODA001,,2459.8,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SODA PERLA BOLSA 1/2 KILO,SODA002,,1348.372,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SODA CAUSTICA ESCAMA 1 KILO,SODA010,,2321.248,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SODA CAUSTICA ESCAMA 1/2 KILO,SODA011,,1249.98,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SOPLETE PINTAR PQ-2U UYUSTOOLS,SPA02U,,33693.236,,,unidad,unidad,1.0,0,General,Otros,,,,
"SERRUCHO CON BASE PLASTICA 2PCS 12"" UYUSTOOLS",SRB312,,10482.75396,,,set,set,1.0,0,General,Otros,,,,
"SERRUCHO MANGO PLASTICO X NEGRA 22"" M2012 UYUSTOOLS",SRN22U,,8766.928,,,unidad,unidad,1.0,0,General,Otros,,,,
"SERRUCHO MANGO PLASTICO X NEGRA 24"" M2012 UYUSTOOLS",SRN24U,,6070.79644,,,un,un,1.0,0,General,Otros,,,,
SIFON CORRUGADO UNIVERSAL,SSU40MX2,,942.756,,,UNIDAD,UNIDAD,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
SULFATO DE COBRE 1KG,SULF002,,5577.22,,,bolsa,bolsa,1.0,0,General,Otros,,,,
SULFATO DE COBRE 1/2 KG,SULF004,,3203.764,,,bolsa,bolsa,1.0,0,General,Otros,,,,
CINTA DE PELIGRO 350 MT,SV0008,,3413.6,,,unidad,unidad,1.0,0,General,Otros,,,,
OASIS JASPE 31X54,SVN-12-0002,,9388.26344,,,m2,m2,1.0,0,General,Otros,,,,
SANDWICHERA 2 PANES 800W SW-840 BLANCA,SW-840BL,,10623.324,,,cj,cj,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER AUTO NUEVO X1,T801-3AUNU,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER HIELO NEGRO X1,T801-3BLAC,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER CANELA/MANZ X1,T801-3CANE,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER COCONUTX1,T801-3COCO,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER FRUTILLA X1,T801-3FRUT,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER LAVANDAX1,T801-3LAVA,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER PIÑA COLADA X1,T801-3PCOL,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER VAINILLAROMA X1,T801-3VAIN,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
PINO AROM.CAR-FRESHNER SANDIA X1,T801-3WATE,,740.952,,,unidad,unidad,1.0,0,General,Otros,,,,
LLAVE SACA FILTRO C/CADENA,TA024CJ211,,2762.004,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
